Population	Exposed	TotalExposed	Symptomatic	Asymptomatic	Death	Recovered	TotalRecovered	MinutesPassed
100000	36	34	0	1	0	0	0	1949
100000	39	37	0	1	0	0	0	1953
100000	39	37	0	1	0	0	0	1957
100000	39	37	0	1	0	0	0	1961
100000	39	37	0	1	0	0	0	1965
100000	40	38	0	1	0	0	0	1969
100000	41	39	0	1	0	0	0	1972
100000	42	40	0	1	0	0	0	1976
100000	42	40	0	1	0	0	0	1980
100000	43	41	0	1	0	0	0	1984
100000	43	41	0	1	0	0	0	1988
100000	46	44	0	1	0	0	0	1992
100000	46	44	0	1	0	0	0	1996
100000	46	44	0	1	0	0	0	2000
100000	47	45	0	1	0	0	0	2004
100000	47	45	0	1	0	0	0	2008
100000	47	45	0	1	0	0	0	2012
100000	48	46	0	1	0	0	0	2016
100000	48	46	0	1	0	0	0	2020
100000	49	47	0	1	0	0	0	2024
100000	50	48	0	1	0	0	0	2028
100000	51	49	0	1	0	0	0	2032
100000	51	49	0	1	0	0	0	2036
100000	51	49	0	1	0	0	0	2040
100000	52	50	0	1	0	0	0	2044
100000	52	50	0	1	0	0	0	2048
100000	52	50	0	1	0	0	0	2052
100000	53	51	0	1	0	0	0	2056
100000	53	51	0	1	0	0	0	2060
100000	55	53	0	1	0	0	0	2064
100000	57	55	0	1	0	0	0	2068
100000	57	55	0	1	0	0	0	2072
100000	59	57	0	1	0	0	0	2076
100000	60	58	0	1	0	0	0	2080
100000	61	59	0	1	0	0	0	2084
100000	61	59	0	1	0	0	0	2088
100000	62	60	0	1	0	0	0	2092
100000	63	61	0	1	0	0	0	2096
100000	64	62	0	1	0	0	0	2100
100000	64	62	0	1	0	0	0	2104
100000	64	62	0	1	0	0	0	2108
100000	66	64	0	1	0	0	0	2112
100000	67	65	0	1	0	0	0	2116
100000	67	65	0	1	0	0	0	2120
100000	67	65	0	1	0	0	0	2124
100000	69	67	0	1	0	0	0	2128
100000	69	67	0	1	0	0	0	2132
100000	70	68	0	1	0	0	0	2136
100000	70	68	0	1	0	0	0	2140
100000	71	69	0	1	0	0	0	2144
100000	71	69	0	1	0	0	0	2148
100000	71	69	0	1	0	0	0	2152
100000	71	69	0	1	0	0	0	2156
100000	72	70	0	1	0	0	0	2160
100000	73	71	0	1	0	0	0	2164
100000	73	71	0	1	0	0	0	2168
100000	73	71	0	1	0	0	0	2172
100000	74	72	0	1	0	0	0	2176
100000	75	73	0	1	0	0	0	2180
100000	75	73	0	1	0	0	0	2184
100000	76	74	0	1	0	0	0	2188
100000	77	75	0	1	0	0	0	2192
100000	77	75	0	1	0	0	0	2196
100000	78	76	0	1	0	0	0	2200
100000	79	77	0	1	0	0	0	2204
100000	79	77	0	1	0	0	0	2208
100000	80	78	0	1	0	0	0	2212
100000	82	80	0	1	0	0	0	2216
100000	82	80	0	1	0	0	0	2220
100000	83	81	0	1	0	0	0	2224
100000	83	81	0	1	0	0	0	2228
100000	83	81	0	1	0	0	0	2232
100000	85	83	0	1	0	0	0	2236
100000	85	83	0	1	0	0	0	2240
